시설번호,년도,쉼터명칭,도로명주소,지번상세주소,이용가능인원,운영시작일,운영종료일,경도,위도,X좌표,Y좌표
11260090,2024,망우본동경로당,서울특별시 중랑구 망우로73길 24-8 ,,70,20240601,20240930,127.103646,37.601609,209152.5116,555786.5648
11260095,2024,햇님경로당,서울특별시 중랑구 봉우재로58길 16-5 ,,26,20240601,20240930,127.095263,37.593619,208413.1018,554898.9904
11260096,2024,샛별경로당,서울특별시 중랑구 용마공원로5가길 36,,33,20240601,20240930,127.102198,37.593031,209025.6371,554834.3062
11260097,2024,망우3동주민센터,서울특별시 중랑구 겸재로61길 40,,50,20240601,20240930,127.09487,37.591893,208378.6493,554707.4108
1126000195,2024,신내의료안심주택경로당,서울특별시 중랑구 신내로16길 33,,27,20240601,20240930,127.098167,37.613987,208667.2139,557159.8681
1126000194,2024,신내데시앙포레경로당,서울특별시 중랑구 신내역로 165,,16,20240601,20240930,127.109993,37.61537,209711.1532,557314.5349
1126000193,2024,신내우디안1단지경로당,서울특별시 중랑구 신내역로1길 85,,35,20240601,20240930,127.106473,37.617104,209400.2362,557506.5988
1126000188,2024,새우개경로당,서울특별시 중랑구 용마산로139나길 39-6 ,,20,20240601,20240930,127.102458,37.617824,209045.6582,557586.1499
1126000180,2024,신내경로복지센터,서울특별시 중랑구 망우로65길 20,,20,20240601,20240930,127.099934,37.601268,208824.7795,555748.3068
11260099,2024,신내1동주민센터,서울특별시 중랑구 용마산로129나길 35,,10,20240601,20240930,127.099488,37.605886,208784.8343,556260.8456
11260101,2024,유린원광사회복지관,서울특별시 중랑구 신내로 56,,63,20240601,20240930,127.095941,37.604382,208471.7678,556093.5698
11260102,2024,신내구립경로당,서울특별시 중랑구 망우로65길 20,,64,20240601,20240930,127.099962,37.601259,208827.2619,555747.3438
11260103,2024,피울경로당,서울특별시 중랑구 용마산로129나길 25,,40,20240601,20240930,127.099676,37.606189,208801.3814,556294.4706
1126000196,2024,신내10단지아파트 경로당,서울특별시 중랑구 신내로 115,,40,20240601,20240930,127.094822,37.60937,208372.4249,556647.1164
11260117,2024,중랑구청,서울특별시 중랑구 봉화산로 179,,1371,20240601,20240930,127.092951,37.606488,208207.5127,556327.0805
11260118,2024,시립대종합사회복지관,서울특별시 중랑구 신내로 115,,37,20240601,20240930,127.094738,37.608957,208365.0984,556601.2704
11260119,2024,신내2동주민센터,서울특별시 중랑구 봉화산로 190,,9,20240601,20240930,127.094161,37.606294,208314.43,556305.633
11260120,2024,신내노인종합복지관,서울특별시 중랑구 신내로15길 175,,18,20240601,20240930,127.08784,37.614919,207755.3459,557262.44
1129000295,2024,성북동 주민센터 1층 쉼터,서울특별시 성북구 성북로 37,,20,20240520,20240930,127.003125,37.59106,200276.0201,554610.7191
1129000270,2024,성북글로벌빌리지센터,서울특별시 성북구 성북로 134,,20,20240520,20240930,126.994896,37.594811,199549.2655,555027.0568
1129000269,2024,성북역사문화센터,서울특별시 성북구 성북로 122-13 ,,30,20240520,20240930,126.997442,37.592581,199774.0431,554779.5093
1129000267,2024,성북동해아래경로당,서울특별시 성북구 성북로23길 25,,31,20240520,20240930,126.995153,37.592718,199571.9324,554794.6783
11290003,2024,성북동 주민센터,서울특별시 성북구 성북로 37,,20,20240520,20240930,127.003228,37.591027,200285.0905,554607.0234
11290004,2024,성북동 경로당,서울특별시 성북구 성북로 41-12 ,,23,20240520,20240930,127.002682,37.591427,200236.8676,554651.4174
11290005,2024,성암 경로당,서울특별시 성북구 성북로16가길 4,,23,20240520,20240930,127.000604,37.593941,200053.2978,554930.4067
11290007,2024,동소문동 경로당,서울특별시 성북구 동소문로13길 39-20 ,,22,20240520,20240930,127.011002,37.592918,200971.6323,554816.9552
11290009,2024,하나은행 성북동지점,서울특별시 성북구 성북로 122,,5,20240520,20240930,126.996115,37.593994,199656.9336,554936.3293
11290010,2024,새마을금고 성북(본점),서울특별시 성북구 성북로 21-1 ,,5,20240520,20240930,127.004212,37.589957,200371.9565,554488.2911
1129000285,2024,장수마을 주민공동이용시설,서울특별시 성북구 삼선교로4길 152,,15,20240520,20240930,127.008951,37.581723,200790.6327,553574.4288
1129000272,2024,곰세마리도서관,서울특별시 성북구 삼선교로 54,,12,20240520,20240930,127.011813,37.588552,201043.3261,554332.4314
11290011,2024,삼선실버복지센터,서울특별시 성북구 삼선교로18길 41,,542,20240520,20240930,127.014055,37.589148,201241.3406,554398.5636
11290012,2024,삼선동 주민센터,서울특별시 성북구 보문로 190,,50,20240520,20240930,127.0145,37.590897,201280.6131,554592.6888
11290018,2024,삼선동제1경로당,서울특별시 성북구 동소문로8길 10,,27,20240520,20240930,127.009585,37.589381,200846.5466,554424.3521
11290019,2024,삼선동제2경로당,서울특별시 성북구 보문로29길 86,,25,20240520,20240930,127.013624,37.586435,201203.3536,554097.3902
11290021,2024,한성경로당,서울특별시 성북구 삼선교로4길 50,,23,20240520,20240930,127.007106,37.58556,200627.5982,554000.2338
11290022,2024,새마을금고 동소문(본점),서울특별시 성북구 동소문로 28-1 ,,5,20240520,20240930,127.009192,37.589575,200811.8701,554445.8693
11290024,2024,새마을금고 삼선(제1지점),서울특별시 성북구 삼선교로 40-1 ,,5,20240520,20240930,127.010199,37.588154,200900.8163,554288.1857
11290025,2024,새마을금고 삼선(삼선지점),서울특별시 성북구 보문로29길 101,,5,20240520,20240930,127.013348,37.585746,201178.9783,554020.9377
11290026,2024,새마을금고 삼선(제2지점),서울특별시 성북구 보문로38길 11,,5,20240520,20240930,127.014164,37.591542,201250.9009,554664.2943
1129000292,2024,청년공간동선이음,서울특별시 성북구 아리랑로 50,,20,20240520,20240930,127.015099,37.597258,201333.3669,555298.6415
1129000258,2024,성북시각장애인경로당,서울특별시 성북구 동소문로25길 6-10 ,,29,20240520,20240930,127.019106,37.594989,201687.2876,555046.8834
11710040,2024,마천1동 주민센터,서울특별시 송파구 마천로 303,,20,20240601,20240930,127.149949,37.496004,213259.9997,544071.2035
1171000413,2024,용마경로당,서울특별시 송파구 거마로22길 11-8 ,,20,20240601,20240930,127.148759,37.499001,213154.2686,544403.6538
1171000286,2024,마천경로당,서울특별시 송파구 성내천로38길 4,,24,20240601,20240930,127.153653,37.497794,213587.2033,544270.3986
1171000287,2024,하마천경로당,서울특별시 송파구 성내천로23길 12,,37,20240601,20240930,127.145392,37.501734,212856.085,544706.4942
1171000290,2024,남천경로당,서울특별시 송파구 성내천로33가길 16,,59,20240601,20240930,127.154554,37.500005,213666.5095,544515.8995
11710053,2024,마천2동 주민센터,서울특별시 송파구 마천로41길 12,,20,20240601,20240930,127.148535,37.496842,213134.8038,544164.0013
1171000300,2024,왕천경로당,서울특별시 송파구 양재대로71길 20-10 ,,30,20240601,20240930,127.12506,37.51121,211056.7996,545755.6038
11710066,2024,방이1동 주민센터,서울특별시 송파구 위례성대로16길 22,,100,20240601,20240930,127.123894,37.511009,210953.811,545733.1701
1171000301,2024,방이경로당,서울특별시 송파구 가락로39길 11,,50,20240601,20240930,127.117742,37.511909,210409.6927,545832.3491
1171000302,2024,몽촌경로당,서울특별시 송파구 위례성대로2길 28-1 ,,50,20240601,20240930,127.112288,37.514642,209927.1523,546135.1547
11710070,2024,방이2동 주민센터,서울특별시 송파구 올림픽로34길 5-13 ,,20,20240601,20240930,127.111418,37.516397,209850.0595,546329.8018
11710076,2024,오륜동 주민센터,서울특별시 송파구 양재대로 1232,,20,20240601,20240930,127.134256,37.515451,211869.1849,546227.477
1171000308,2024,누에머리경로당,서울특별시 송파구 문정로 271,,53,20240601,20240930,127.142836,37.503439,212629.7521,544895.3701
1171000309,2024,벌말경로당,서울특별시 송파구 동남로28길 23,,40,20240601,20240930,127.140327,37.501683,212408.2286,544700.1208
1171000311,2024,목련경로당,서울특별시 송파구 동남로24길 25,,40,20240601,20240930,127.13883,37.499135,212276.2669,544417.1514
1171000315,2024,현대백조경로당(102동),서울특별시 송파구 양재대로72길 18,,50,20240601,20240930,127.128679,37.508998,211377.0994,545510.5202
1171000317,2024,백토경로당,서울특별시 송파구 양재대로72길 47-8 ,,30,20240601,20240930,127.13212,37.508087,211681.53,545409.8435
1171000318,2024,오금경로당,서울특별시 송파구 성내천로10길 4,,70,20240601,20240930,127.136244,37.502092,212047.1297,544744.984
1171000320,2024,송파레미니스1단지경로당,서울특별시 송파구 성내천로 6,,32,20240601,20240930,127.135683,37.507691,211996.6018,545366.3852
1171000321,2024,송파레미니스2단지경로당,서울특별시 송파구 동남로 341,,28,20240601,20240930,127.138118,37.506398,212212.1153,545223.1919
11710087,2024,오금동 주민센터,서울특별시 송파구 중대로25길 5,,20,20240601,20240930,127.128081,37.502989,211325.1968,544843.6036
1171000323,2024,송파제1경로당,서울특별시 송파구 송파대로42길 29,,42,20240601,20240930,127.110494,37.506343,209769.6649,545213.828
1171000325,2024,호수경로당,서울특별시 송파구 송파대로48길 28,,40,20240601,20240930,127.10714,37.509914,209472.6597,545609.8427
11710095,2024,송파1동 주민센터,서울특별시 송파구 백제고분로 392,,20,20240601,20240930,127.109346,37.50631,209668.1741,545210.0913
1171000326,2024,송파제2경로당,서울특별시 송파구 송파대로38길 1,,40,20240601,20240930,127.1119,37.5007,209894.7165,544587.6966
1171000330,2024,래미안송파파인탑경로당,서울특별시 송파구 오금로32길 31,,30,20240601,20240930,127.120189,37.503056,210627.3612,544850.0638
11710104,2024,송파2동 주민센터,서울특별시 송파구 송이로 32,,20,20240601,20240930,127.116739,37.502301,210322.3477,544765.9066
1171000331,2024,오봉산경로당,서울특별시 송파구 석촌호수로20길 13,,34,20240601,20240930,127.102292,37.50613,209044.5127,545189.3901
1171000332,2024,돌마리경로당,서울특별시 송파구 가락로7길 4,,76,20240601,20240930,127.103265,37.500621,209131.1969,544578.0003
1171000333,2024,석촌경로당,서울특별시 송파구 백제고분로40길 13-16 ,,41,20240601,20240930,127.107449,37.503554,209500.8032,544903.9952
11710107,2024,석촌동 주민센터,서울특별시 송파구 백제고분로37길 16,,20,20240601,20240930,127.103686,37.503565,209168.0018,544904.7984
1171000334,2024,삼전제1경로당,서울특별시 송파구 백제고분로32길 6-30 ,,38,20240601,20240930,127.09332,37.501819,208251.6544,544710.0999
1171000335,2024,삼전제2경로당,서울특별시 송파구 백제고분로27길 40-24 ,,31,20240601,20240930,127.095305,37.506292,208426.6807,545206.7658
11710111,2024,삼전동 주민센터,서울특별시 송파구 백제고분로 236,,20,20240601,20240930,127.092421,37.502701,208172.0303,544807.9121
1171000336,2024,가락본경로당,서울특별시 송파구 양재대로62길 32-13 ,,40,20240601,20240930,127.119041,37.496633,210526.7456,544137.0979
1171000337,2024,훙이경로당,서울특별시 송파구 송이로17길 48,,60,20240601,20240930,127.124753,37.501198,211031.2008,544644.3971
1171000338,2024,건너말경로당,서울특별시 송파구 중대로10길 29,,44,20240601,20240930,127.123493,37.491639,210921.1607,543583.3361
11710128,2024,가락본동 주민센터,서울특별시 송파구 송파대로28길 39,,100,20240601,20240930,127.121759,37.495576,210767.2664,544020.0255
11710129,2024,가락1동 주민센터,서울특별시 송파구 양재대로 925,,20,20240601,20240930,127.10987,37.496508,209715.7486,544122.2606
1171000424,2024,샛팽이경로당,서울특별시 송파구 오금로42길 15,,15,20240601,20240930,127.133941,37.496796,211844.3278,544156.9817
1171000344,2024,개롱경로당,서울특별시 송파구 동남로14길 17-46 ,,60,20240601,20240930,127.133221,37.493159,211781.2035,543753.1982
1171000345,2024,가락골경로당,서울특별시 송파구 송이로23길 16-28 ,,36,20240601,20240930,127.12577,37.494767,211122.0022,543930.8032
11710138,2024,가락2동 주민센터,서울특별시 송파구 중대로20길 6,,30,20240601,20240930,127.126608,37.498677,211195.6039,544364.7954
1171000356,2024,연화경로당,서울특별시 송파구 송파대로14길 7,,65,20240601,20240930,127.124945,37.483658,211050.7003,542697.6638
1171000357,2024,문정경로당,서울특별시 송파구 동남로6나길 3-6 ,,40,20240601,20240930,127.125501,37.488634,211099.2013,543249.9998
11710146,2024,문정1동 주민센터,서울특별시 송파구 동남로 116,,20,20240601,20240930,127.124183,37.490073,210982.4016,543409.5997
11710150,2024,문정2동 주민센터,서울특별시 송파구 중대로 16,,20,20240601,20240930,127.110881,37.489872,209805.992,543385.867
11740045,2024,신한은행 명일역지점,서울특별시 강동구 구천면로 427,,15,20240601,20240930,127.146147,37.550505,212914.3991,550119.5971
11740046,2024,하나은행 굽은다리역지점,서울특별시 강동구 양재대로 1566,,15,20240601,20240930,127.143181,37.545225,212653.1982,549533.1992
11740050,2024,강동농협 명일역지점,서울특별시 강동구 양재대로 1655,,61,20240601,20240930,127.143875,37.553562,212713.1213,550458.567
11740052,2024,국민은행 고덕역지점,서울특별시 강동구 고덕로 254,,108,20240601,20240930,127.153665,37.554644,213577.9921,550580.0142
11740054,2024,원터골경로당,서울특별시 강동구 동남로65길 46-8 ,,56,20240601,20240930,127.15367,37.548164,213579.6007,549860.8008
11740058,2024,명일2동주민센터,서울특별시 강동구 상암로 260,,77,20240601,20240930,127.151353,37.546365,213375.1984,549660.8013
11740059,2024,우리은행 고덕지점,서울특별시 강동구 동남로71길 19,,10,20240601,20240930,127.154677,37.551482,213667.9998,550229.2052
11740063,2024,이마트 명일점,서울특별시 강동구 고덕로 276,,303,20240601,20240930,127.155612,37.554706,213750.002,550587.2006
11740065,2024,시립강동노인종합복지관,서울특별시 강동구 동남로71길 32-5 ,,1243,20240601,20240930,127.154337,37.552301,213637.7977,550320.0773
11740066,2024,농협 명일동지점,서울특별시 강동구 고덕로 262,,61,20240601,20240930,127.1546,37.5546,213660.6177,550575.2772
11740067,2024,서울장애인종합복지관,서울특별시 강동구 고덕로 201,,30,20240601,20240930,127.148272,37.555808,213101.2308,550708.3946
11740068,2024,고일경로당,서울특별시 강동구 아리수로64길 29,,31,20240601,20240930,127.153773,37.560864,213586.3969,551270.3987
11740073,2024,고덕1동주민센터,서울특별시 강동구 양재대로156길 123,,68,20240601,20240930,127.151507,37.557281,213386.8019,550872.4026
11740076,2024,성가정노인종합복지관,서울특별시 강동구 양재대로156길 28,,235,20240601,20240930,127.146507,37.556065,212945.2579,550736.7296
11740077,2024,고덕대우아파트 관리사무소,서울특별시 강동구 양재대로 1716,,6,20240601,20240930,127.144756,37.558899,212790.0563,551051.0305
11740080,2024,온조대왕문화체육관,서울특별시 강동구 고덕로 285,,333,20240601,20240930,127.157444,37.556739,213911.4749,550813.0647
11740081,2024,고덕2동경로당,서울특별시 강동구 상일로21길 14-7 ,,31,20240601,20240930,127.169494,37.560039,214975.5972,551181.1999
11740082,2024,고덕2동주민센터,서울특별시 강동구 아리수로78길 43-12 ,,79,20240601,20240930,127.164357,37.560508,214521.6017,551232.4029
11740085,2024,방죽말경로당,서울특별시 강동구 아리수로72길 60-16 ,,16,20240601,20240930,127.162752,37.561652,214379.5998,551359.2045
11740087,2024,새장터경로당,서울특별시 강동구 암사1가길 16,,31,20240601,20240930,127.130578,37.552127,211538.3977,550297.595
11740088,2024,복지말경로당,서울특별시 강동구 고덕로16길 46,,30,20240601,20240930,127.132956,37.552604,211748.3994,550350.7975
11740089,2024,강암경로당,서울특별시 강동구 상암로15길 38-15 ,,49,20240601,20240930,127.132065,37.550457,211670.0024,550112.3951
11740090,2024,암사1동제1경로당,서울특별시 강동구 구천면로59길 19,,43,20240601,20240930,127.137941,37.550775,212189.1979,550148.4017
11740091,2024,암사1동제2경로당,서울특별시 강동구 고덕로24길 23,,27,20240601,20240930,127.135719,37.553639,211992.3995,550465.9969
11740092,2024,암사1동제3경로당,서울특별시 강동구 암사13길 13-3 ,,45,20240601,20240930,127.136744,37.552592,212083.2015,550350.0014
11740094,2024,장생경로당,서울특별시 강동구 상암로23길 7-10 ,,16,20240601,20240930,127.133794,37.548022,211823.1982,549842.3997
11740096,2024,암사1동주민센터,서울특별시 강동구 올림픽로98가길 57,,91,20240601,20240930,127.132641,37.55148,211720.8029,550225.9965
11740097,2024,강동농협 선사지점,서울특별시 강동구 올림픽로 802,,18,20240601,20240930,127.128669,37.55254,211369.6039,550343.2004
11740098,2024,강동농협 본점지점,서울특별시 강동구 구천면로 331,,78,20240601,20240930,127.1361,37.5491,212026.8213,549962.3151
11740099,2024,강동신용협동조합암사본점,서울특별시 강동구 올림픽로 796,,15,20240601,20240930,127.128537,37.552075,211358.0016,550291.5972
11740103,2024,암사도서관,서울특별시 강동구 고덕로20길 42,,30,20240601,20240930,127.133316,37.552789,211780.2164,550371.4309
11740104,2024,국민은행 암사역지점,서울특별시 강동구 올림픽로 767,,105,20240601,20240930,127.127002,37.549594,211222.779,550016.0182
11740105,2024,암사2동제2경로당,서울특별시 강동구 상암로 12-19 ,,34,20240601,20240930,127.125545,37.550021,211094.0004,550063.2039
11740107,2024,암사2동주민센터,서울특별시 강동구 상암로3길 28,,62,20240601,20240930,127.127273,37.551706,211246.4004,550250.4019
11740108,2024,우리은행 암사역지점,서울특별시 강동구 올림픽로 769,,20,20240601,20240930,127.127179,37.549965,211238.3996,550057.2049
11740111,2024,구암경로당,서울특별시 강동구 고덕로 109,,53,20240601,20240930,127.1375,37.555,212149.5781,550617.3249
11740113,2024,서원마을경로당,서울특별시 강동구 올림픽로 936,,34,20240601,20240930,127.133379,37.564006,211783.999,551616.4047
11740118,2024,암사3동주민센터,서울특별시 강동구 고덕로 137,,97,20240601,20240930,127.140782,37.554995,212439.5961,550617.1993
11740121,2024,천호1경로당,서울특별시 강동구 구천면로36길 9-4 ,,40,20240601,20240930,127.132418,37.542939,211702.3973,549277.998
11740122,2024,십자성경로당,서울특별시 강동구 상암로28길 24,,24,20240601,20240930,127.137066,37.545077,212112.8618,549515.9455
11740123,2024,소망경로당,서울특별시 강동구 구천면로68나길 18,,29,20240601,20240930,127.141703,37.548503,212522.0005,549896.7978
11740126,2024,천호1동주민센터,서울특별시 강동구 구천면로42길 59,,83,20240601,20240930,127.136798,37.54502,212089.196,549509.5958
11740127,2024,국민은행 굽은다리역 지점,서울특별시 강동구 양재대로 1553,,129,20240601,20240930,127.142088,37.544362,212556.7965,549437.2036
11740128,2024,홈플러스 강동점,서울특별시 강동구 양재대로 1571,,303,20240601,20240930,127.142254,37.545713,212571.2041,549587.2037
11740129,2024,새마을금고 천호지점,서울특별시 강동구 구천면로 290,,61,20240601,20240930,127.133644,37.545592,211810.3617,549572.6245
1171000361,2024,장지경로당,서울특별시 송파구 새말로10길 3-16 ,,27,20240601,20240930,127.128313,37.482479,211348.796,542567.1999
1171000362,2024,잔버들경로당,서울특별시 송파구 새말로15길 9,,36,20240601,20240930,127.129024,37.485498,211411.2043,542902.3994
1171000369,2024,파인타운1단지경로당,서울특별시 송파구 충민로 188,,21,20240601,20240930,127.134778,37.486797,211919.9055,543047.2954
1171000370,2024,파인타운2단지경로당,서울특별시 송파구 충민로 151,,18,20240601,20240930,127.131309,37.483517,211613.6023,542682.8028
1171000372,2024,파인타운4단지경로당,서울특별시 송파구 새말로12길 16,,22,20240601,20240930,127.129654,37.481826,211467.4932,542494.9435
1171000373,2024,파인타운5단지경로당,서울특별시 송파구 충민로4길 5,,16,20240601,20240930,127.129719,37.479615,211473.5979,542249.6041
1171000374,2024,파인타운6단지경로당,서울특별시 송파구 충민로6길 14,,20,20240601,20240930,127.131931,37.480514,211669.0643,542349.6419
1171000375,2024,파인타운7단지경로당,서울특별시 송파구 충민로4길 19,,13,20240601,20240930,127.13103,37.4792,211589.5664,542203.6163
1171000376,2024,파인타운8단지경로당,서울특별시 송파구 충민로4길 6,,17,20240601,20240930,127.128477,37.479438,211363.7615,542229.8089
1171000377,2024,파인타운9단지경로당,서울특별시 송파구 송파대로8길 17,,36,20240601,20240930,127.12916,37.478001,211424.4003,542070.4036
1171000378,2024,파인타운10단지경로당,서울특별시 송파구 송파대로8길 20,,22,20240601,20240930,127.131186,37.478133,211603.6004,542085.2017
1171000379,2024,파인타운11단지경로당,서울특별시 송파구 송파대로8길 58,,14,20240601,20240930,127.133727,37.480144,211828.0026,542308.8009
11710168,2024,장지동 주민센터,서울특별시 송파구 새말로19길 6,,40,20240601,20240930,127.132419,37.486955,211711.2572,543064.5353
1171000422,2024,위례포레샤인18단지경로당,서울특별시 송파구 위례북로4길 12,,33,20240601,20240930,127.151935,37.487789,213437.1204,543159.6494
1171000420,2024,위례포레샤인13단지경로당,서울특별시 송파구 위례서이로 25,,30,20240601,20240930,127.137714,37.482383,212180.3205,542557.7199
1171000388,2024,위례포레샤인경로당,서울특별시 송파구 위례순환로 477,,52,20240601,20240930,127.13528,37.476192,211965.9585,541870.3776
11710176,2024,위례동 주민센터,서울특별시 송파구 위례광장로 210,,30,20240601,20240930,127.143924,37.481153,212729.7363,542422.083
1171000390,2024,신천경로당,서울특별시 송파구 석촌호수로12길 1-17 ,,57,20240601,20240930,127.086561,37.508424,207653.3004,545442.5435
1171000391,2024,잠전경로당,서울특별시 송파구 백제고분로15길 7,,33,20240601,20240930,127.084182,37.506234,207443.1772,545199.3795
11710183,2024,잠실본동 주민센터,서울특별시 송파구 백제고분로 145,,20,20240601,20240930,127.0831,37.5061,207347.5573,545184.3889
11710190,2024,잠실2동 주민센터,서울특별시 송파구 올림픽로 159,,20,20240601,20240930,127.088541,37.511891,207828.001,545827.5991
11710195,2024,잠실3동 주민센터,서울특별시 송파구 잠실로 51-29 ,,20,20240601,20240930,127.094374,37.5133,208343.6012,545984.4038
11710200,2024,잠실4동 주민센터,서울특별시 송파구 올림픽로35길 12,,20,20240601,20240930,127.112222,37.520133,209920.5815,546744.5686
11710202,2024,송파구청,서울특별시 송파구 올림픽로 326,,30,20240601,20240930,127.105939,37.514524,209365.8721,546121.3851
11710205,2024,잠실6동 주민센터,서울특별시 송파구 올림픽로35길 120,,20,20240601,20240930,127.100627,37.518096,208895.8406,546517.3054
11710208,2024,잠실7동 주민센터,서울특별시 송파구 올림픽로4길 17,,20,20240601,20240930,127.077276,37.508745,206832.4036,545477.4891
1174000277,2024,강동리버스트8단지 경로당,,,74,20240601,20240930,127.17734,37.571687,215666.3797,552475.3275
1174000275,2024,강일리버파크6단지 경로당,서울특별시 강동구 아리수로94길 19,,49,20240601,20240930,127.1765,37.5638,215593.8087,551599.7775
1174000266,2024,강동리버스트6단지 경로당,서울특별시 강동구 아리수로93가길 77,,120,20240601,20240930,127.1696,37.5707,214982.8098,552364.4752
1174000265,2024,강동리버스트4단지 경로당,서울특별시 강동구 아리수로93가길 110,,118,20240601,20240930,127.1721,37.573,215203.1975,552620.1503
1174000264,2024,강동리버스트7단지 경로당,서울특별시 강동구 아리수로93가길 70,,114,20240601,20240930,127.173969,37.570722,215368.7366,552367.6446
11740253,2024,홀트강동복지관,서울특별시 강동구 아리수로93길 41,,22,20240601,20240930,127.173224,37.566285,215303.8649,551875.0451
11740002,2024,강일리버파크1단지경로당,서울특별시 강동구 아리수로93가길 25,,32,20240601,20240930,127.171696,37.568226,215168.4766,552090.2148
11680054,2024,밀미리경로당,서울특별시 강남구 개포로31길 31,,34,20240520,20240930,127.048666,37.480996,204304.4032,542395.9972
11740003,2024,강일리버파크2단지경로당,서울특별시 강동구 아리수로97길 68,,33,20240601,20240930,127.176563,37.570207,215598.03,552310.8464
11740004,2024,강일리버파크3단지경로당,서울특별시 강동구 아리수로93길 40,,35,20240601,20240930,127.173904,37.566269,215363.9179,551873.3358
11740005,2024,강일리버파크4단지경로당,서울특별시 강동구 아리수로97길 19,,40,20240601,20240930,127.175727,37.567095,215524.8478,551965.3341
11740006,2024,강일리버파크5단지경로당,서울특별시 강동구 아리수로97길 20,,34,20240601,20240930,127.178656,37.568194,215783.3294,552087.8094
11740008,2024,강일리버파크7단지경로당,서울특별시 강동구 아리수로98길 25,,46,20240601,20240930,127.178306,37.565888,215752.9561,551831.7892
11740010,2024,강일리버파크9단지경로당,서울특별시 강동구 고덕로97길 29,,39,20240601,20240930,127.178453,37.559947,215767.1863,551172.4986
11740011,2024,강일리버파크10단지경로당,서울특별시 강동구 고덕로97길 20,,42,20240601,20240930,127.18041,37.558884,215940.3056,551054.7926
11740012,2024,고덕리엔파크1단지경로당,서울특별시 강동구 상일로 152,,36,20240601,20240930,127.171474,37.560561,215150.4161,551239.4753
11740013,2024,고덕리엔파크2단지경로당,서울특별시 강동구 고덕로 427,,48,20240601,20240930,127.172782,37.558583,215266.3515,551020.1742
11740015,2024,강일동주민센터,서울특별시 강동구 아리수로93길 9-14 ,,168,20240601,20240930,127.173968,37.565013,215369.8301,551733.9781
11740016,2024,강동농협 강일지점,서울특별시 강동구 아리수로 427,,15,20240601,20240930,127.174655,37.564969,215430.5702,551729.2073
11740020,2024,서울강동새마을금고 강일지점,서울특별시 강동구 아리수로97길 20,,61,20240601,20240930,127.177731,37.566799,215701.9649,551932.8256
11740021,2024,강일리버파크11단지경로당,서울특별시 강동구 고덕로97길 100,,69,20240601,20240930,127.180025,37.562733,215905.4703,551481.8992
1174000256,2024,상일1동 제2경로당,서울특별시 강동구 상암로 413,,34,20240601,20240930,127.168724,37.545771,214910.3976,549597.4763
11740025,2024,한국시각장애인복지관,서울특별시 강동구 구천면로 645,,434,20240601,20240930,127.169246,37.551042,214955.4656,550182.5773
11740026,2024,강동아트센터,서울특별시 강동구 동남로 870,,28,20240601,20240930,127.157119,37.551317,213883.7818,550211.2833
11740027,2024,상일동경로당,서울특별시 강동구 상일로5길 26,,31,20240601,20240930,127.171469,37.549273,215152.2509,549986.6064
11740029,2024,상일1동주민센터,서울특별시 강동구 구천면로 633,,60,20240601,20240930,127.168258,37.550596,214868.2581,550132.8977
11740030,2024,하나은행 고덕역(출)지점,서울특별시 강동구 동남로 892,,61,20240601,20240930,127.157406,37.553559,213908.7701,550460.1279
11740032,2024,서울강동새마을금고상일동 본점,서울특별시 강동구 천호대로 1461,,61,20240601,20240930,127.170443,37.546017,215062.2499,549625.0866
11740035,2024,게내경로당,서울특별시 강동구 천호대로219길 72,,144,20240601,20240930,127.171081,37.548984,215118.0581,549954.4462
1174000274,2024,강동리엔파크13단지 경로당,서울특별시 강동구 고덕로98길 161,,70,20240601,20240930,127.181565,37.551918,216043.8148,550281.8894
1174000267,2024,강동리엔파크14단지 경로당,서울특별시 강동구 고덕로98길 160,,71,20240601,20240930,127.180505,37.551427,215950.2975,550227.1918
1174000262,2024,강동리엔파크11단지 경로당,서울특별시 강동구 고덕로98길 101,,30,20240601,20240930,127.180907,37.553758,215985.3489,550485.9291
1174000261,2024,강동리엔파크9단지 경로당,서울특별시 강동구 고덕로98길 29,,30,20240601,20240930,127.180985,37.557251,215991.4769,550873.6908
1174000255,2024,상일2동 주민센터,서울특별시 강동구 상일로6길 51,,151,20240601,20240930,127.175853,37.549969,215539.4826,550064.6141
11740014,2024,고덕리엔파크3단지경로당,서울특별시 강동구 상일로 74,,146,20240601,20240930,127.174493,37.551883,215418.9717,550276.7438
11740017,2024,우리은행 삼성엔지니어링 사옥,서울특별시 강동구 상일로6길 26,,66,20240601,20240930,127.174846,37.548778,215450.7787,549932.228
11740018,2024,국민은행 상일동지점,서울특별시 강동구 상일로10길 36,,91,20240601,20240930,127.174167,37.55101,215390.3178,550179.8754
11740023,2024,강일동성당,서울특별시 강동구 고덕로 476,,15,20240601,20240930,127.178579,37.557881,215778.7637,550943.1402
1174000273,2024,우리은행 명일동지점,서울특별시 강동구 양재대로 1618,,11,20240601,20240930,127.1442,37.5499,212742.4625,550052.1726
11740036,2024,명일1동경로당,서울특별시 강동구 양재대로138길 29,,31,20240601,20240930,127.145607,37.54994,212866.7963,550056.8038
11740037,2024,샘물경로당,서울특별시 강동구 천중로49길 104,,29,20240601,20240930,127.144715,37.545263,212788.7988,549537.6022
11740041,2024,명일1동주민센터,서울특별시 강동구 양재대로 1634,,40,20240601,20240930,127.1442,37.5514,212742.2071,550218.6547
