순번,쉼터명칭,도로명주소,지번주소,시설유형,이용가능인원,운영시작일,개방시간,종료시간,경도,위도,연도,X좌표,Y좌표,자치구
583,복지경로당,서울특별시 노원구 한글비석로 426-12 ,서울특별시 노원구 상계동 169-80,노인시설,46,2023-11-15,09:00:00,18:00:00,127.0705077,37.6625607,2024,206221.1339,562548.8417,노원구
584,상계5동경로당,서울특별시 노원구 한글비석로37길 22,서울특별시 노원구 상계동 389-209,노인시설,22,2023-11-15,09:00:00,18:00:00,127.0689467,37.6614459,2024,206083.4925,562425.0075,노원구
585,숲속경로당,서울특별시 노원구 수락산로 31,서울특별시 노원구 상계동 138-170,노인시설,20,2023-11-15,09:00:00,18:00:00,127.0727795,37.6654143,2024,206421.3367,562865.7164,노원구
586,송암경로당,서울특별시 노원구 한글비석로44길 64-20 ,서울특별시 노원구 상계동 138-63,노인시설,60,2023-11-15,09:00:00,18:00:00,127.0719695,37.6645226,2024,206349.9464,562766.6913,노원구
587,노원구청 1층(본관 및 별관),서울특별시 노원구 노해로 437,서울특별시 노원구 상계동 701-1,기타,50,2023-11-15,09:00:00,18:00:00,127.0567936,37.6541774,2024,205011.6556,561617.5576,노원구
588,상계마들아파트경로당,서울특별시 노원구 덕릉로70가길 101,서울특별시 노원구 상계동 771-3,노인시설,13,2023-11-15,09:00:00,18:00:00,127.0569706,37.6416985,2024,205028.1159,560232.536,노원구
589,"상계6,7동주민센터",서울특별시 노원구 노원로 429,서울특별시 노원구 상계동 722,주민센터,20,2023-11-15,09:00:00,18:00:00,127.0669377,37.6548676,2024,205906.7501,561694.7533,노원구
590,상계8동주민센터,서울특별시 노원구 상계동 동일로227길  97   (상계동),서울특별시 노원구 상계동 658,주민센터,20,2022-11-15,09:00:00,18:00:00,127.0522827,37.6694833,2024,204612.6517,563316.1295,노원구
289,우림경로당,서울특별시 중랑구 용마산로115나길 8,서울특별시 중랑구 망우동 492-6,노인시설,90,2023-11-15,09:00:00,18:00:00,127.0966015,37.5976509,2024,208530.8953,555346.585,중랑구
591,상계9동주민센터,서울특별시 노원구 상계동 한글비석로  487   (상계동),서울특별시 노원구 상계동 682,주민센터,20,2022-11-15,09:00:00,18:00:00,127.0645477,37.6672698,2024,205694.903,563071.1268,노원구
592,상계10동주민센터,서울특별시 노원구 상계동 노원로  530   (상계동),서울특별시 노원구 상계동 671,주민센터,20,2022-11-15,09:00:00,18:00:00,127.0609868,37.6640359,2024,205380.966,562711.9854,노원구
593,어울누리 녹번경로당,서울특별시 은평구 녹번로7길 36,서울특별시 은평구 녹번동 104-34,노인시설,20,2023-11-15,09:00:00,18:00:00,126.927918,37.606007,2024,193635.1383,556272.0753,은평구
594,일심경로당,서울특별시 은평구 은평로21길 36-2 ,서울특별시 은평구 녹번동 91-6,노인시설,15,2023-11-15,09:00:00,18:00:00,126.930686,37.602895,2024,193879.2986,555926.4935,은평구
595,녹색경로당,서울특별시 은평구 은평로11길 21,서울특별시 은평구 녹번동 160-9,노인시설,30,2023-11-15,09:00:00,18:00:00,126.9232485,37.6025988,2024,193222.5109,555894.1293,은평구
596,녹번동주민센터,서울특별시 은평구 은평로 195,서울특별시 은평구 녹번동 84,주민센터,30,2023-11-15,09:00:00,21:00:00,126.9299288,37.6022258,2024,193812.3794,555852.2692,은평구
597,송암경로당,서울특별시 은평구 불광로5길 6-12 ,서울특별시 은평구 불광동 238-161,노인시설,15,2023-11-15,09:00:00,18:00:00,126.931936,37.615247,2024,193990.6725,557297.3502,은평구
598,대광경로당,서울특별시 은평구 불광로2길 4-3 ,서울특별시 은평구 불광동 601-6,노인시설,24,2023-11-15,09:00:00,18:00:00,126.932105,37.612051,2024,194005.3368,556942.6179,은평구
599,불광제1동주민센터,서울특별시 은평구 진흥로15길 10,서울특별시 은평구 불광동 613-1,주민센터,20,2023-11-15,09:00:00,21:00:00,126.9320669,37.6103689,2024,194001.8378,556755.9255,은평구
600,불광노인복지관,서울특별시 은평구 연서로32길 17-11,서울특별시 은평구 불광동 339-68,복지회관,20,2023-11-15,09:00:00,18:00:00,126.924798,37.619463,2024,193360.8377,557765.7619,은평구
601,어울누리 느티나무경로당,서울특별시 은평구 연서로33길 14-19 ,서울특별시 은평구 불광동 415-2,노인시설,21,2023-11-15,09:00:00,18:00:00,126.9249,37.6223,2024,193370.0947,558080.6314,은평구
441,인수동주민센터,서울특별시 강북구 인수봉로 255,서울특별시 강북구 수유동 527-19,주민센터,30,2023-11-15,09:00:00,18:00:00,127.01058,37.641458,2024,200933.7735,560204.3689,강북구
442,무너미경로당,서울특별시 강북구 인수봉로55가길 21,서울특별시 강북구 수유동 510-18,노인시설,50,2023-11-15,09:00:00,18:00:00,127.009964,37.63575,2024,200879.4736,559570.834,강북구
443,삼산경로당,서울특별시 강북구 인수봉로79길 62-4,서울특별시 강북구 수유동 540-48,노인시설,30,2023-11-15,09:00:00,18:00:00,127.008289,37.643277,2024,200731.5557,560406.2389,강북구
444,인수경로당,서울특별시 강북구 인수봉로72길 15-12,서울특별시 강북구 수유동 554-41,노인시설,30,2023-11-15,09:00:00,18:00:00,127.012103,37.64275,2024,201068.1725,560347.7839,강북구
445,한신경로당,서울특별시 강북구 인수봉로48길 5-6,서울특별시 강북구 수유동 455-37,노인시설,50,2023-11-15,09:00:00,18:00:00,127.01396,37.634314,2024,201232.2047,559411.498,강북구
446,가오경로당,서울특별시 강북구 삼양로111길 56,서울특별시 강북구 수유동 356-44,노인시설,40,2023-11-15,09:00:00,18:00:00,127.013406,37.641941,2024,201183.184,560258.0088,강북구
447,극동(아)경로당,서울특별시 강북구 인수봉로72길 4,서울특별시 강북구 수유동 553-61,노인시설,50,2023-11-15,09:00:00,18:00:00,127.012689,37.642143,2024,201119.9001,560280.42,강북구
448,제일경로당,서울특별시 강북구 삼양로87길 3,서울특별시 강북구 수유동 451-178,노인시설,50,2023-11-15,09:00:00,18:00:00,127.017091,37.634881,2024,201508.5567,559474.4748,강북구
449,시립강북노인종합복지관,서울특별시 강북구 삼양로92길 40,서울특별시 강북구 수유동 122,복지회관,10,2023-11-15,09:00:00,18:00:00,127.018735,37.635661,2024,201653.6489,559561.0744,강북구
450,창동종합사회복지관,서울특별시 도봉구  덕릉로  329   (창동),서울특별시 도봉구 창동 374,복지회관,88,2023-11-15,09:00:00,18:00:00,127.0462022,37.6475751,2024,204077.3963,560884.2559,도봉구
451,창1동 주민센터,서울특별시 도봉구  해등로  46   (창동),서울특별시 도봉구 창동 347-5,주민센터,57,2023-11-15,09:00:00,18:00:00,127.0445515,37.6511335,2024,203931.5325,561279.1317,도봉구
452,창2동 주민센터,서울특별시 도봉구  덕릉로59길  73-3  (창동),서울특별시 도봉구 창동 632-73,주민센터,247,2023-11-15,09:00:00,18:00:00,127.0363831,37.6441605,2024,203210.9966,560504.8887,도봉구
453,장수 경로당,서울특별시 도봉구  도봉로104길  101   (창동),서울특별시 도봉구 창동 623-41,노인시설,59,2023-11-15,13:00:00,17:00:00,127.0382269,37.6467713,2024,203373.6034,560794.7255,도봉구
454,초안 경로당,서울특별시 도봉구  덕릉로59차길  14   (창동),서울특별시 도봉구 창동 632-66,노인시설,30,2023-11-15,13:00:00,17:00:00,127.0364315,37.6440265,2024,203215.2739,560490.0177,도봉구
455,초헌약수 경로당,서울특별시 도봉구  덕릉로60바길  31   (창동),서울특별시 도봉구 창동 451-14,노인시설,40,2023-11-15,13:00:00,17:00:00,127.0422286,37.6420608,2024,203726.9971,560272.0597,도봉구
456,창3동 주민센터,서울특별시 도봉구  덕릉로62길  89   (창동),서울특별시 도봉구 창동 462-2,주민센터,150,2023-11-15,09:00:00,18:00:00,127.0436115,37.6408007,2024,203849.1136,560132.2574,도봉구
457,창3동 경로당,서울특별시 도봉구  우이천로4나길  24   (창동),서울특별시 도봉구 창동 521-17,노인시설,30,2023-11-15,13:00:00,17:00:00,127.0409701,37.6375783,2024,203616.1421,559774.4992,도봉구
458,창4동주민센터,서울특별시 도봉구 노해로 390,서울특별시 도봉구 창동 33-1,주민센터,82,2023-11-15,09:00:00,18:00:00,127.051574,37.6522683,2024,204551.1773,561405.4006,도봉구
459,유만 경로당,서울특별시 도봉구  노해로61길  22   (창동),서울특별시 도봉구 창동 700-63,노인시설,30,2023-11-15,13:00:00,17:00:00,127.0388458,37.6551623,2024,203427.8369,561726.0641,도봉구
460,창5동 주민센터,서울특별시 도봉구  도봉로136나길  20   (창동),서울특별시 도봉구 창동 224-41,주민센터,200,2023-11-15,09:00:00,18:00:00,127.044298,37.659085,2024,203908.7451,562161.6579,도봉구
461,창5동 경로당,서울특별시 도봉구  노해로63가길  34   (창동),서울특별시 도봉구 창동 254-17,노인시설,40,2023-11-15,13:00:00,17:00:00,127.0460743,37.6568685,2024,204065.6023,561915.724,도봉구
462,도봉 럭스(야간 한파쉼터),서울특별시 도봉구 도봉로 739,서울특별시 도봉구 도봉동 620-30,기타,10,2023-11-15,18:00:00,23:59:59,127.0433906,37.6705226,2024,203828.091,563431.0814,도봉구
214,동대문장애인종합복지관,서울특별시 동대문구 청계천로 521,서울특별시 동대문구 용두동 255-69,복지회관,12,2024-01-23,09:00:00,18:00:00,127.0340256,37.5718125,2024,203005.8451,552474.9729,동대문구
463,도봉산 경로당,서울특별시 도봉구  도봉산4길  28-3  (도봉동),서울특별시 도봉구 도봉동 286-1,노인시설,40,2023-11-15,13:00:00,17:00:00,127.0434779,37.6916135,2024,203834.7071,565771.9736,도봉구
464,서원 경로당,서울특별시 도봉구 도봉로181길 34-7 ,서울특별시 도봉구 도봉동 568-44,노인시설,50,2023-11-15,13:00:00,17:00:00,127.0442006,37.684646,2024,203898.8132,564998.6765,도봉구
465,도봉동 어르신복지관,서울특별시 도봉구  도봉로169가길  52   (도봉동),서울특별시 도봉구 도봉동 169가길52,복지회관,100,2023-11-15,09:00:00,18:00:00,127.0442953,37.6848823,2024,203907.1541,565024.9075,도봉구
466,성황당 경로당,서울특별시 도봉구  도봉로165길  28-8  (도봉동),서울특별시 도봉구 도봉동 597-39,노인시설,50,2023-11-15,13:00:00,17:00:00,127.0441596,37.6802575,2024,203895.4262,564511.593,도봉구
467,오봉 경로당,서울특별시 도봉구 도봉로157길 35-4 ,서울특별시 도봉구 도봉동 605-8,노인시설,60,2023-11-15,13:00:00,17:00:00,127.0418429,37.6733866,2024,203691.4048,563748.8955,도봉구
468,도봉1동 주민센터,서울특별시 도봉구  도봉로169나길  22   (도봉동),서울특별시 도봉구 도봉동 593-69,주민센터,150,2023-11-15,09:00:00,18:00:00,127.0441426,37.6814411,2024,203893.8647,564642.9606,도봉구
470,도봉2동 경로당,서울특별시 도봉구  도봉로162길  12-9  (도봉동),서울특별시 도봉구 도봉동 625-109,노인시설,70,2023-11-15,13:00:00,17:00:00,127.045622,37.674517,2024,204024.7382,563874.5145,도봉구
471,도봉서원종합사회복지관,서울특별시 도봉구  마들로  668   (도봉동),서울특별시 도봉구 도봉동 636-9,복지회관,200,2023-11-15,09:00:00,18:00:00,127.0472859,37.6724298,2024,204171.643,563642.9282,도봉구
472,한신A 경로당,"서울특별시 도봉구  마들로  859-19, 한신A 경로당 (도봉동, 도봉한신아파트)",서울특별시 도봉구 도봉동 30-1,노인시설,100,2023-11-15,13:00:00,17:00:00,127.0474941,37.6887908,2024,204189.0907,565458.8523,도봉구
473,쌍문1동 주민센터,서울특별시 도봉구  노해로  147   (쌍문동),서울특별시 도봉구 쌍문동 378-45,주민센터,150,2023-11-15,09:00:00,18:00:00,127.0267795,37.6507871,2024,202363.2193,561240.0885,도봉구
474,쌍문1동 경로당,서울특별시 도봉구  우이천로34길  9-14  (쌍문동),서울특별시 도봉구 쌍문동 448-3,노인시설,30,2023-11-15,13:00:00,17:00:00,127.0234926,37.6527126,2024,202073.1056,561453.7218,도봉구
475,쌍우 경로당,서울특별시 도봉구  우이천로45길  22-4  (쌍문동),서울특별시 도봉구 쌍문동 497-10,노인시설,40,2023-11-15,13:00:00,17:00:00,127.0156474,37.6572721,2024,201380.7211,561959.6361,도봉구
476,쌍문동 어르신복지관,서울특별시 도봉구  우이천로  363   (쌍문동),서울특별시 도봉구 쌍문동 361-8,복지회관,100,2023-11-15,09:00:00,18:00:00,127.024545,37.6510155,2024,202166.024,561265.3846,도봉구
477,쌍문2동 주민센터,서울특별시 도봉구 도봉로137길 21,서울특별시 도봉구 쌍문동 713-31,주민센터,150,2023-11-15,09:00:00,18:00:00,127.0397642,37.6598534,2024,203508.6577,562246.7633,도봉구
478,쌍문2동 경로당,서울특별시 도봉구 방학로3가길 7-3,서울특별시 도봉구 쌍문동 23-1,노인시설,60,2023-11-15,13:00:00,17:00:00,127.0382,37.658518,2024,203370.6984,562098.4898,도봉구
479,삼익A 경로당,서울특별시 도봉구 해등로 195,서울특별시 도봉구 쌍문동 56,노인시설,50,2023-11-15,13:00:00,17:00:00,127.0344923,37.6576474,2024,203043.5732,562001.7351,도봉구
480,백운 경로당,서울특별시 도봉구  노해로57길  62   (쌍문동),서울특별시 도봉구 쌍문동 81-370,노인시설,40,2023-11-15,13:00:00,17:00:00,127.0352793,37.6565267,2024,203113.0643,561877.3745,도봉구
481,인터넷모텔(야간 한파쉼터),서울특별시 도봉구 우이천로24길 65,서울특별시 도봉구 쌍문동 103-185,기타,10,2023-11-15,18:00:00,23:59:59,127.0320904,37.6462158,2024,202832.0656,560732.8677,도봉구
483,효문 경로당,서울특별시 도봉구  노해로42길  60-3  (쌍문동),서울특별시 도봉구 쌍문동 315-257,노인시설,40,2023-11-15,13:00:00,17:00:00,127.0306186,37.6514343,2024,202701.9861,561312.0248,도봉구
484,쌍문3동 주민센터,서울특별시 도봉구  노해로44길  9   (쌍문동),서울특별시 도봉구 쌍문동 327,주민센터,150,2023-11-15,09:00:00,18:00:00,127.0286519,37.6517315,2024,202528.4215,561344.9562,도봉구
485,쌍문4동 주민센터,서울특별시 도봉구  시루봉로  62-7  (쌍문동),서울특별시 도봉구 쌍문동 59-7,주민센터,55,2023-11-15,09:00:00,18:00:00,127.0291124,37.6592206,2024,202568.8009,562176.1837,도봉구
486,모텔세화(야간 한파쉼터),서울특별시 도봉구 방학로6길 17,서울특별시 도봉구 방학동 694-8,기타,10,2023-11-15,18:00:00,23:59:59,127.0368943,37.6637539,2024,203255.2572,562679.5767,도봉구
487,윗들 경로당,서울특별시 도봉구  도봉로150마길  37   (방학동),서울특별시 도봉구 방학동 717-1,노인시설,40,2023-11-15,13:00:00,17:00:00,127.0456615,37.6704772,2024,204028.4412,563426.1376,도봉구
488,방학1동 주민센터,서울특별시 도봉구  방학로2길  27   (방학동),서울특별시 도봉구 방학동 687-27,주민센터,150,2023-11-15,09:00:00,18:00:00,127.0413806,37.6669776,2024,203650.9344,563037.5409,도봉구
489,방학1동 경로당,서울특별시 도봉구  방학로  130-9  (방학동),서울특별시 도봉구 방학동 690-82,노인시설,90,2023-11-15,13:00:00,17:00:00,127.0382868,37.6661445,2024,203378.0119,562944.959,도봉구
490,방아골종합사회복지관,서울특별시 도봉구  시루봉로17길  42   (방학동),서울특별시 도봉구 방학동 396-19,복지회관,200,2023-11-15,09:00:00,18:00:00,127.0333251,37.6720577,2024,202940.012,563601.0992,도봉구
491,청학 경로당,서울특별시 도봉구  도당로13라길  104-4  (방학동),서울특별시 도봉구 방학동 644-19,노인시설,60,2023-11-15,13:00:00,17:00:00,127.0397139,37.6718709,2024,203503.6545,563580.5858,도봉구
492,신우 경로당,서울특별시 도봉구  도당로13다길  39,서울특별시 도봉구 방학동 317-10,노인시설,30,2023-11-15,13:00:00,17:00:00,127.0334018,37.6680307,2024,202946.9379,563154.1439,도봉구
493,방학동 어르신복지관,서울특별시 도봉구  시루봉로15라길  59-9  (방학동),서울특별시 도봉구 방학동 393-5,복지회관,100,2023-11-15,09:00:00,18:00:00,127.0329202,37.6733187,2024,202904.2417,563741.0454,도봉구
494,방학2동 경로당,서울특별시 도봉구  시루봉로17길  64   (방학동),서울특별시 도봉구 방학동 398-15,노인시설,30,2023-11-15,13:00:00,17:00:00,127.0321398,37.6721207,2024,202835.4399,563608.0551,도봉구
495,방학2동 주민센터,서울특별시 도봉구  시루봉로  226   (방학동),서울특별시 도봉구 방학동 621-3,주민센터,150,2023-11-15,09:00:00,18:00:00,127.0357864,37.6709471,2024,203157.2002,563477.9135,도봉구
496,송학 경로당,서울특별시 도봉구  도당로13라길  14-3  (방학동),서울특별시 도봉구 방학동 635-13,노인시설,30,2023-11-15,13:00:00,17:00:00,127.0358706,37.6696282,2024,203164.6847,563331.5313,도봉구
497,성삼경로당,서울특별시 도봉구 도당로15길 36,서울특별시 도봉구 방학동 636,노인시설,9,2023-11-15,13:00:00,17:00:00,127.036087,37.66703,2024,203183.8876,563043.1638,도봉구
498,방학3동 주민센터,서울특별시 도봉구  시루봉로  94   (방학동),서울특별시 도봉구 방학동 273,주민센터,150,2023-11-15,09:00:00,18:00:00,127.0287356,37.6619163,2024,202535.4614,562475.3693,도봉구
499,원당 경로당,서울특별시 도봉구 해등로32가길 16,서울특별시 도봉구 방학동 547,노인시설,50,2023-11-15,13:00:00,17:00:00,127.022242,37.660252,2024,201962.5479,562290.4928,도봉구
500,세심천 경로당,서울특별시 도봉구 시루봉로 65-59,서울특별시 도봉구 방학동 90-14,노인시설,14,2023-11-15,13:00:00,17:00:00,127.0239747,37.6566222,2024,202115.5376,561887.6589,도봉구
501,장은하이빌아파트 경로당,서울특별시 노원구 석계로13길 6-9 ,서울특별시 노원구 월계동 931,노인시설,26,2023-11-15,09:00:00,18:00:00,127.0617878,37.6206392,2024,205454.8118,557895.4433,노원구
502,세양청마루아파트경로당,서울특별시 노원구 광운로 20,서울특별시 노원구 월계동 943,노인시설,31,2023-11-15,09:00:00,18:00:00,127.0606613,37.6206477,2024,205355.3604,557896.3219,노원구
503,월계1동주민센터,서울특별시 노원구 월계동 석계로  59   (월계동),서울특별시 노원구 월계동 928,주민센터,20,2023-11-15,09:00:00,18:00:00,127.0636046,37.6227474,2024,205615.0458,558129.5382,노원구
504,광운경로당,서울특별시 노원구 광운로19가길 53,서울특별시 노원구 월계동 376-31,노인시설,23,2023-11-15,09:00:00,18:00:00,127.0590976,37.6252598,2024,205216.99,558408.1279,노원구
505,벼루마을경로당,서울특별시 노원구 월계로44길 62,서울특별시 노원구 월계동 534-156,노인시설,25,2023-11-15,09:00:00,18:00:00,127.0525664,37.6226128,2024,204640.5963,558113.996,노원구
506,월계1동경로당,서울특별시 노원구 석계로8가길 2,서울특별시 노원구 월계동 66-7,노인시설,40,2023-11-15,09:00:00,18:00:00,127.064403,37.6166259,2024,205685.9951,557450.1652,노원구
507,월성경로당,서울특별시 노원구 광운로13길 9,서울특별시 노원구 월계동 393-13,노인시설,44,2023-11-15,09:00:00,18:00:00,127.0587167,37.6212914,2024,205183.6406,557967.6565,노원구
508,선곡경로당,서울특별시 노원구 광운로2길 15-6 ,서울특별시 노원구 월계동 472-8,노인시설,27,2023-11-15,09:00:00,18:00:00,127.0583358,37.6175798,2024,205150.2699,557555.6877,노원구
509,연촌경로당,서울특별시 노원구 광운로15길 35-2 ,서울특별시 노원구 월계동 500-30,노인시설,27,2023-11-15,09:00:00,18:00:00,127.0572066,37.6213403,2024,205050.3223,557973.0016,노원구
510,청백1단지경로당,서울특별시 노원구 초안산로 89,서울특별시 노원구 월계동 774,노인시설,56,2023-11-15,09:00:00,18:00:00,127.0515472,37.6356069,2024,204549.8284,559556.1545,노원구
511,월계종합복지관경로당,서울특별시 노원구 월계로49길 5,서울특별시 노원구 월계동 556,노인시설,49,2023-11-15,09:00:00,18:00:00,127.0529258,37.6272503,2024,204672.0341,558628.7272,노원구
512,월계2동주민센터,서울특별시 노원구 월계동 초안산로5길  28   (월계동),서울특별시 노원구 월계동 777,주민센터,20,2023-11-15,09:00:00,18:00:00,127.0515087,37.6352591,2024,204546.4514,559517.5505,노원구
513,인덕마을 경로당,서울특별시 노원구 초안산로2길 94-14 ,서울특별시 노원구 월계동 272-62,노인시설,27,2023-11-15,09:00:00,18:00:00,127.0580193,37.6324122,2024,205121.3095,559201.9096,노원구
514,사슴1단지경로당,서울특별시 노원구 월계로 372,서울특별시 노원구 월계동 321,노인시설,78,2023-11-15,09:00:00,18:00:00,127.0602965,37.6300204,2024,205322.4864,558936.5716,노원구
515,사슴2단지경로당,서울특별시 노원구 월계로55길 16,서울특별시 노원구 월계동 320-9,노인시설,60,2023-11-15,09:00:00,18:00:00,127.0609188,37.6325354,2024,205377.2368,559215.7458,노원구
516,월계우남아파트경로당,서울특별시 노원구 화랑로 355,서울특별시 노원구 월계동 930,노인시설,20,2023-11-15,09:00:00,18:00:00,127.0671201,37.6159226,2024,205925.9376,557372.2745,노원구
517,건양노블레스아파트경로당,서울특별시 노원구 화랑로45길 42-18 ,서울특별시 노원구 월계동 938,노인시설,25,2023-11-15,09:00:00,18:00:00,127.066471,37.6172994,2024,205868.5213,557525.0438,노원구
518,월계3동주민센터,서울특별시 노원구 월계동 마들로  57   (월계동),서울특별시 노원구 월계동 15-1,주민센터,20,2022-11-15,09:00:00,18:00:00,127.0699643,37.623759,2024,206176.3997,558242.2146,노원구
519,공릉1단지아파트경로당,서울특별시 노원구 동일로 1127,서울특별시 노원구 공릉동 708,노인시설,137,2023-11-15,09:00:00,18:00:00,127.0698452,37.6301818,2024,206165.355,558955.0698,노원구
520,공릉1동경로당,서울특별시 노원구 동일로179길 22,서울특별시 노원구 공릉동 569-21,노인시설,28,2023-11-15,09:00:00,18:00:00,127.0727178,37.6220073,2024,206419.6274,558047.9793,노원구
521,공릉1동현대아파트경로당,서울특별시 노원구 동일로176길 39-12 ,서울특별시 노원구 공릉동 590-1,노인시설,27,2023-11-15,09:00:00,18:00:00,127.0772159,37.6211533,2024,206816.8039,557953.5115,노원구
522,공릉행복경로당,서울특별시 노원구 동일로192나길 16-15 ,서울특별시 노원구 공릉동 370-10,노인시설,41,2023-11-15,09:00:00,18:00:00,127.075679,37.6278557,2024,206680.5228,558697.2964,노원구
523,신도2차브래뉴아파트경로당,서울특별시 노원구 동일로193길 7,서울특별시 노원구 공릉동 749,노인시설,22,2023-11-15,09:00:00,18:00:00,127.071889,37.6258504,2024,206346.1331,558474.4662,노원구
524,공릉1동주민센터,서울특별시 노원구 동일로186길 3-24 ,서울특별시 노원구 공릉동 499-25,주민센터,20,2023-11-15,09:00:00,18:00:00,127.0738417,37.6247712,2024,206518.6055,558354.8203,노원구
525,한마음경로당,서울특별시 노원구 동일로178길 25-5 ,서울특별시 노원구 공릉동 584-19,노인시설,23,2023-11-15,09:00:00,18:00:00,127.0759124,37.6216313,2024,206701.6849,558006.4706,노원구
526,공덕경로당,서울특별시 노원구 동일로184길 33,서울특별시 노원구 공릉동 513-54,노인시설,36,2023-11-15,09:00:00,18:00:00,127.0754483,37.6243909,2024,206660.467,558312.7238,노원구
527,공릉1동대아아파트경로당,서울특별시 노원구 공릉로 157,서울특별시 노원구 공릉동 740,노인시설,30,2023-11-15,09:00:00,18:00:00,127.0790318,37.6239448,2024,206976.855,558263.4718,노원구
528,공노회경로당,서울특별시 노원구 공릉로32길 35-2 ,서울특별시 노원구 공릉동 240-201,노인시설,22,2023-11-15,09:00:00,18:00:00,127.0812714,37.6220774,2024,207174.7443,558056.3791,노원구
529,공릉2동경로당,서울특별시 노원구 공릉로 129,서울특별시 노원구 공릉동 334-6,노인시설,34,2023-11-15,09:00:00,18:00:00,127.0789272,37.6216802,2024,206967.8324,558012.1175,노원구
530,공릉경로당,서울특별시 노원구 공릉로 169-9 ,서울특별시 노원구 공릉동 415-36,노인시설,22,2023-11-15,09:00:00,18:00:00,127.0791364,37.6251791,2024,206985.9735,558400.4738,노원구
531,공릉아파트경로당,서울특별시 노원구 화랑로51길 81,서울특별시 노원구 공릉동 110,노인시설,38,2023-11-15,09:00:00,18:00:00,127.0875371,37.6245991,2024,207727.6275,558336.7584,노원구
532,공릉2동주민센터,서울특별시 노원구 공릉동 노원로1길  68   (공릉동),서울특별시 노원구 공릉동 87-7,주민센터,20,2023-11-15,09:00:00,18:00:00,127.084129,37.6240425,2024,207426.8215,558274.7066,노원구
533,하계경로당,서울특별시 노원구 공릉로58마길 7,서울특별시 노원구 하계동 65-41,노인시설,53,2023-11-15,09:00:00,18:00:00,127.0766205,37.63679,2024,206762.8235,559688.9779,노원구
534,중계9단지아파트경로당,서울특별시 노원구 한글비석로 160,서울특별시 노원구 하계동 21,노인시설,69,2023-11-15,09:00:00,18:00:00,127.074008,37.6428496,2024,206531.7036,560361.3459,노원구
535,하계1동주민센터,서울특별시 노원구 하계동 노원로  261   (하계동),서울특별시 노원구 하계동 251-2,주민센터,20,2023-11-15,09:00:00,18:00:00,127.0732864,37.6433064,2024,206467.9779,560411.996,노원구
536,에너지제로주택경로당,서울특별시 노원구 한글비석로 97,서울특별시 노원구 하계동 251-9,노인시설,24,2023-11-15,09:00:00,18:00:00,127.0725381,37.6383957,2024,206402.3572,559866.9075,노원구
537,하계5단지경로당,서울특별시 노원구 섬밭로 201,서울특별시 노원구 하계동 272,노인시설,147,2023-11-15,09:00:00,18:00:00,127.0656878,37.6332024,2024,205798.1395,559290.0598,노원구
538,학여울청구B단지아파트경로당,서울특별시 노원구 동일로207길 186,서울특별시 노원구 하계동 356,노인시설,24,2023-11-15,09:00:00,18:00:00,127.0645666,37.6325821,2024,205699.2207,559221.1443,노원구
302,삼선실버복지센터,서울특별시 성북구 삼선교로18길 41,서울특별시 성북구 삼선동5가 2-2,노인시설,200,2021-11-22,09:00:00,18:00:00,127.0157564,37.5887922,2024,201391.6152,554359.0976,성북구
303,삼선동 주민센터,서울특별시 성북구 보문로 190,서울특별시 성북구 삼선동4가 349-1,주민센터,50,2021-11-22,09:00:00,18:00:00,127.0144481,37.5910471,2024,201276.0268,554609.3476,성북구
304,동선동 주민센터,서울특별시 성북구 동소문로26길 27,서울특별시 성북구 동선동3가 130-7,주민센터,80,2021-11-22,09:00:00,18:00:00,127.0204235,37.594077,2024,201803.6889,554945.7304,성북구
305,돈암1동 주민센터,서울특별시 성북구 정릉로48길 35,서울특별시 성북구 돈암동 7-15,주민센터,50,2021-11-22,09:00:00,18:00:00,127.0277372,37.602549,2024,202449.3161,555886.1939,성북구
306,아리랑 도서관,서울특별시 성북구 아리랑로 82,서울특별시 성북구 돈암동 538-98,기타,20,2022-10-04,09:00:00,22:00:00,127.0139802,37.5998502,2024,201234.5574,555586.3871,성북구
307,아리랑 시네미디어센터,서울특별시 성북구 아리랑로 82,서울특별시 성북구 돈암동 538-98,기타,800,2022-10-04,09:00:00,22:00:00,127.0138514,37.5999288,2024,201223.1821,555595.1092,성북구
308,돈암2동주민센터,서울특별시 성북구 흥천사길 7,서울특별시 성북구 돈암동 603-1,주민센터,50,2022-11-15,09:00:00,18:00:00,127.010543,37.597976,2024,200931.05,555378.3321,성북구
309,안암동주민센터,서울특별시 성북구 고려대로 16,서울특별시 성북구 안암동2가 140-4,주민센터,30,2022-11-15,09:00:00,18:00:00,127.0213469,37.5858009,2024,201885.4472,554027.1947,성북구
310,보문동 주민센터,서울특별시 성북구 안암로3길 35,서울특별시 성북구 보문동7가 108-1,주민센터,50,2021-11-22,09:00:00,18:00:00,127.0227168,37.5803782,2024,202006.588,553425.3652,성북구
311,정릉1동주민센터,서울특별시 성북구 정릉로38마길 33,서울특별시 성북구 정릉동 1020,주민센터,20,2022-11-15,09:00:00,18:00:00,127.0166532,37.6014404,2024,201470.5722,555762.9202,성북구
312,정릉2동 주민센터,서울특별시 성북구 정릉동 정릉로26길  1   (정릉동),서울특별시 성북구 정릉동 966-125,주민센터,139,2021-11-22,09:00:00,18:00:00,127.0111902,37.6044485,2024,200988.1185,556096.7147,성북구
